survey,series,seriesID,state
CES,"Manufacturing, Seasonally adjusted",SMS47000003000000001, Tennessee
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS47000004000000001, Tennessee
CES,"Information, Seasonally adjusted",SMS47000005000000001, Tennessee
CES,"Financial Activities, Seasonally adjusted",SMS47000005500000001, Tennessee
CES,"Professional and Business Services, Seasonally adjusted",SMS47000006000000001, Tennessee
CES,"Education and Health Services, Seasonally adjusted",SMS47000006500000001, Tennessee
CES,"Leisure and Hospitality, Seasonally adjusted",SMS47000007000000001, Tennessee
CES,"Government, Seasonally adjusted",SMS47000009000000001, Tennessee
CES,"Total Nonfarm, Not seasonally adjusted",SMU47000000000000001, Tennessee
CES,"Mining and Logging, Not seasonally adjusted",SMU47000001000000001, Tennessee
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU47000001500000001, Tennessee
CES,"Construction, Not seasonally adjusted",SMU47000002000000001, Tennessee
CES,"Manufacturing, Not seasonally adjusted",SMU47000003000000001, Tennessee
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU47000004000000001, Tennessee
CES,"Information, Not seasonally adjusted",SMU47000005000000001, Tennessee
CES,"Financial Activities, Not seasonally adjusted",SMU47000005500000001, Tennessee
CES,"Professional and Business Services, Not seasonally adjusted",SMU47000006000000001, Tennessee
CES,"Education and Health Services, Not seasonally adjusted",SMU47000006500000001, Tennessee
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU47000007000000001, Tennessee
CES,"Other Services, Not seasonally adjusted",SMU47000008000000001, Tennessee
CES,"Government, Not seasonally adjusted",SMU47000009000000001, Tennessee
CES,"Total Nonfarm, Seasonally adjusted",SMS48000000000000001, Texas
CES,"Mining and Logging, Seasonally adjusted",SMS48000001000000001, Texas
CES,"Mining, Logging, and Construction, Seasonally adjusted",SMS48000001500000001, Texas
CES,"Construction, Seasonally adjusted",SMS48000002000000001, Texas
CES,"Manufacturing, Seasonally adjusted",SMS48000003000000001, Texas
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS48000004000000001, Texas
CES,"Information, Seasonally adjusted",SMS48000005000000001, Texas
CES,"Financial Activities, Seasonally adjusted",SMS48000005500000001, Texas
CES,"Professional and Business Services, Seasonally adjusted",SMS48000006000000001, Texas
CES,"Education and Health Services, Seasonally adjusted",SMS48000006500000001, Texas
CES,"Leisure and Hospitality, Seasonally adjusted",SMS48000007000000001, Texas
CES,"Other Services, Seasonally adjusted",SMS48000008000000001, Texas
CES,"Government, Seasonally adjusted",SMS48000009000000001, Texas
CES,"Total Nonfarm, Not seasonally adjusted",SMU48000000000000001, Texas
CES,"Mining and Logging, Not seasonally adjusted",SMU48000001000000001, Texas
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU48000001500000001, Texas
CES,"Construction, Not seasonally adjusted",SMU48000002000000001, Texas
CES,"Manufacturing, Not seasonally adjusted",SMU48000003000000001, Texas
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU48000004000000001, Texas
CES,"Information, Not seasonally adjusted",SMU48000005000000001, Texas
CES,"Financial Activities, Not seasonally adjusted",SMU48000005500000001, Texas
CES,"Professional and Business Services, Not seasonally adjusted",SMU48000006000000001, Texas
CES,"Education and Health Services, Not seasonally adjusted",SMU48000006500000001, Texas
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU48000007000000001, Texas
CES,"Other Services, Not seasonally adjusted",SMU48000008000000001, Texas
CES,"Government, Not seasonally adjusted",SMU48000009000000001, Texas
CES,"Total Nonfarm, Seasonally adjusted",SMS49000000000000001, Utah
CES,"Mining and Logging, Seasonally adjusted",SMS49000001000000001, Utah
CES,"Mining, Logging, and Construction, Seasonally adjusted",SMS49000001500000001, Utah
CES,"Construction, Seasonally adjusted",SMS49000002000000001, Utah
CES,"Manufacturing, Seasonally adjusted",SMS49000003000000001, Utah
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS49000004000000001, Utah
CES,"Information, Seasonally adjusted",SMS49000005000000001, Utah
CES,"Financial Activities, Seasonally adjusted",SMS49000005500000001, Utah
CES,"Professional and Business Services, Seasonally adjusted",SMS49000006000000001, Utah
CES,"Education and Health Services, Seasonally adjusted",SMS49000006500000001, Utah
CES,"Leisure and Hospitality, Seasonally adjusted",SMS49000007000000001, Utah
CES,"Other Services, Seasonally adjusted",SMS49000008000000001, Utah
CES,"Government, Seasonally adjusted",SMS49000009000000001, Utah
CES,"Total Nonfarm, Not seasonally adjusted",SMU49000000000000001, Utah
CES,"Mining and Logging, Not seasonally adjusted",SMU49000001000000001, Utah
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU49000001500000001, Utah
CES,"Construction, Not seasonally adjusted",SMU49000002000000001, Utah
CES,"Manufacturing, Not seasonally adjusted",SMU49000003000000001, Utah
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU49000004000000001, Utah
CES,"Information, Not seasonally adjusted",SMU49000005000000001, Utah
CES,"Financial Activities, Not seasonally adjusted",SMU49000005500000001, Utah
CES,"Professional and Business Services, Not seasonally adjusted",SMU49000006000000001, Utah
CES,"Education and Health Services, Not seasonally adjusted",SMU49000006500000001, Utah
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU49000007000000001, Utah
CES,"Other Services, Not seasonally adjusted",SMU49000008000000001, Utah
CES,"Government, Not seasonally adjusted",SMU49000009000000001, Utah
CES,"Total Nonfarm, Seasonally adjusted",SMS50000000000000001, Vermont
CES,"Mining and Logging, Seasonally adjusted",SMS50000001000000001, Vermont
CES,"Mining, Logging, and Construction, Seasonally adjusted",SMS50000001500000001, Vermont
CES,"Construction, Seasonally adjusted",SMS50000002000000001, Vermont
CES,"Manufacturing, Seasonally adjusted",SMS50000003000000001, Vermont
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS50000004000000001, Vermont
CES,"Information, Seasonally adjusted",SMS50000005000000001, Vermont
CES,"Financial Activities, Seasonally adjusted",SMS50000005500000001, Vermont
CES,"Professional and Business Services, Seasonally adjusted",SMS50000006000000001, Vermont
CES,"Education and Health Services, Seasonally adjusted",SMS50000006500000001, Vermont
CES,"Leisure and Hospitality, Seasonally adjusted",SMS50000007000000001, Vermont
CES,"Other Services, Seasonally adjusted",SMS50000008000000001, Vermont
CES,"Government, Seasonally adjusted",SMS50000009000000001, Vermont
CES,"Total Nonfarm, Not seasonally adjusted",SMU50000000000000001, Vermont
CES,"Mining and Logging, Not seasonally adjusted",SMU50000001000000001, Vermont
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU50000001500000001, Vermont
CES,"Construction, Not seasonally adjusted",SMU50000002000000001, Vermont
CES,"Manufacturing, Not seasonally adjusted",SMU50000003000000001, Vermont
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU50000004000000001, Vermont
CES,"Information, Not seasonally adjusted",SMU50000005000000001, Vermont
CES,"Financial Activities, Not seasonally adjusted",SMU50000005500000001, Vermont
CES,"Professional and Business Services, Not seasonally adjusted",SMU50000006000000001, Vermont
CES,"Education and Health Services, Not seasonally adjusted",SMU50000006500000001, Vermont
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU50000007000000001, Vermont
CES,"Other Services, Not seasonally adjusted",SMU50000008000000001, Vermont
CES,"Government, Not seasonally adjusted",SMU50000009000000001, Vermont
CES,"Total Nonfarm, Seasonally adjusted",SMS51000000000000001, Virginia
CES,"Mining, Logging, and Construction, Seasonally adjusted",SMS51000001500000001, Virginia
CES,"Construction, Seasonally adjusted",SMS51000002000000001, Virginia
CES,"Manufacturing, Seasonally adjusted",SMS51000003000000001, Virginia
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS51000004000000001, Virginia
CES,"Information, Seasonally adjusted",SMS51000005000000001, Virginia
CES,"Financial Activities, Seasonally adjusted",SMS51000005500000001, Virginia
CES,"Professional and Business Services, Seasonally adjusted",SMS51000006000000001, Virginia
CES,"Education and Health Services, Seasonally adjusted",SMS51000006500000001, Virginia
CES,"Leisure and Hospitality, Seasonally adjusted",SMS51000007000000001, Virginia
CES,"Other Services, Seasonally adjusted",SMS51000008000000001, Virginia
CES,"Government, Seasonally adjusted",SMS51000009000000001, Virginia
CES,"Total Nonfarm, Not seasonally adjusted",SMU51000000000000001, Virginia
CES,"Mining and Logging, Not seasonally adjusted",SMU51000001000000001, Virginia
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU51000001500000001, Virginia
CES,"Construction, Not seasonally adjusted",SMU51000002000000001, Virginia
CES,"Manufacturing, Not seasonally adjusted",SMU51000003000000001, Virginia
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU51000004000000001, Virginia
CES,"Information, Not seasonally adjusted",SMU51000005000000001, Virginia
CES,"Financial Activities, Not seasonally adjusted",SMU51000005500000001, Virginia
CES,"Professional and Business Services, Not seasonally adjusted",SMU51000006000000001, Virginia
CES,"Education and Health Services, Not seasonally adjusted",SMU51000006500000001, Virginia
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU51000007000000001, Virginia
CES,"Other Services, Not seasonally adjusted",SMU51000008000000001, Virginia
CES,"Government, Not seasonally adjusted",SMU51000009000000001, Virginia
CES,"Total Nonfarm, Seasonally adjusted",SMS78000000000000001, Virgin Islands
CES,"Mining, Logging, and Construction, Seasonally adjusted",SMS78000001500000001, Virgin Islands
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS78000004000000001, Virgin Islands
CES,"Transportation, Warehousing, and Utilities, Seasonally adjusted",SMS78000004300000001, Virgin Islands
CES,"Education and Health Services, Seasonally adjusted",SMS78000006500000001, Virgin Islands
CES,"Leisure and Hospitality, Seasonally adjusted",SMS78000007000000001, Virgin Islands
CES,"Other Services, Seasonally adjusted",SMS78000008000000001, Virgin Islands
CES,"Government, Seasonally adjusted",SMS78000009000000001, Virgin Islands
CES,"Total Nonfarm, Not seasonally adjusted",SMU78000000000000001, Virgin Islands
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU78000001500000001, Virgin Islands
CES,"Manufacturing, Not seasonally adjusted",SMU78000003000000001, Virgin Islands
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU78000004000000001, Virgin Islands
CES,"Information, Not seasonally adjusted",SMU78000005000000001, Virgin Islands
CES,"Financial Activities, Not seasonally adjusted",SMU78000005500000001, Virgin Islands
CES,"Professional and Business Services, Not seasonally adjusted",SMU78000006000000001, Virgin Islands
CES,"Education and Health Services, Not seasonally adjusted",SMU78000006500000001, Virgin Islands
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU78000007000000001, Virgin Islands
CES,"Other Services, Not seasonally adjusted",SMU78000008000000001, Virgin Islands
CES,"Government, Not seasonally adjusted",SMU78000009000000001, Virgin Islands
CES,"Total Nonfarm, Seasonally adjusted",SMS53000000000000001, Washington
CES,"Mining and Logging, Seasonally adjusted",SMS53000001000000001, Washington
CES,"Mining, Logging, and Construction, Seasonally adjusted",SMS53000001500000001, Washington
CES,"Construction, Seasonally adjusted",SMS53000002000000001, Washington
CES,"Manufacturing, Seasonally adjusted",SMS53000003000000001, Washington
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS53000004000000001, Washington
CES,"Information, Seasonally adjusted",SMS53000005000000001, Washington
CES,"Financial Activities, Seasonally adjusted",SMS53000005500000001, Washington
CES,"Professional and Business Services, Seasonally adjusted",SMS53000006000000001, Washington
CES,"Education and Health Services, Seasonally adjusted",SMS53000006500000001, Washington
CES,"Leisure and Hospitality, Seasonally adjusted",SMS53000007000000001, Washington
CES,"Other Services, Seasonally adjusted",SMS53000008000000001, Washington
CES,"Government, Seasonally adjusted",SMS53000009000000001, Washington
CES,"Total Nonfarm, Not seasonally adjusted",SMU53000000000000001, Washington
CES,"Mining and Logging, Not seasonally adjusted",SMU53000001000000001, Washington
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU53000001500000001, Washington
CES,"Construction, Not seasonally adjusted",SMU53000002000000001, Washington
CES,"Manufacturing, Not seasonally adjusted",SMU53000003000000001, Washington
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU53000004000000001, Washington
CES,"Information, Not seasonally adjusted",SMU53000005000000001, Washington
CES,"Financial Activities, Not seasonally adjusted",SMU53000005500000001, Washington
CES,"Professional and Business Services, Not seasonally adjusted",SMU53000006000000001, Washington
CES,"Education and Health Services, Not seasonally adjusted",SMU53000006500000001, Washington
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU53000007000000001, Washington
CES,"Other Services, Not seasonally adjusted",SMU53000008000000001, Washington
CES,"Government, Not seasonally adjusted",SMU53000009000000001, Washington
CES,"Total Nonfarm, Seasonally adjusted",SMS54000000000000001, West Virginia
CES,"Mining and Logging, Seasonally adjusted",SMS54000001000000001, West Virginia
CES,"Mining, Logging, and Construction, Seasonally adjusted",SMS54000001500000001, West Virginia
CES,"Construction, Seasonally adjusted",SMS54000002000000001, West Virginia
CES,"Manufacturing, Seasonally adjusted",SMS54000003000000001, West Virginia
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS54000004000000001, West Virginia
CES,"Information, Seasonally adjusted",SMS54000005000000001, West Virginia
CES,"Financial Activities, Seasonally adjusted",SMS54000005500000001, West Virginia
CES,"Professional and Business Services, Seasonally adjusted",SMS54000006000000001, West Virginia
CES,"Education and Health Services, Seasonally adjusted",SMS54000006500000001, West Virginia
CES,"Leisure and Hospitality, Seasonally adjusted",SMS54000007000000001, West Virginia
CES,"Government, Seasonally adjusted",SMS54000009000000001, West Virginia
CES,"Total Nonfarm, Not seasonally adjusted",SMU54000000000000001, West Virginia
CES,"Mining and Logging, Not seasonally adjusted",SMU54000001000000001, West Virginia
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU54000001500000001, West Virginia
CES,"Construction, Not seasonally adjusted",SMU54000002000000001, West Virginia
CES,"Manufacturing, Not seasonally adjusted",SMU54000003000000001, West Virginia
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU54000004000000001, West Virginia
CES,"Information, Not seasonally adjusted",SMU54000005000000001, West Virginia
CES,"Financial Activities, Not seasonally adjusted",SMU54000005500000001, West Virginia
CES,"Professional and Business Services, Not seasonally adjusted",SMU54000006000000001, West Virginia
CES,"Education and Health Services, Not seasonally adjusted",SMU54000006500000001, West Virginia
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU54000007000000001, West Virginia
CES,"Other Services, Not seasonally adjusted",SMU54000008000000001, West Virginia
CES,"Government, Not seasonally adjusted",SMU54000009000000001, West Virginia
CES,"Total Nonfarm, Seasonally adjusted",SMS55000000000000001, Wisconsin
CES,"Mining and Logging, Seasonally adjusted",SMS55000001000000001, Wisconsin
CES,"Mining, Logging, and Construction, Seasonally adjusted",SMS55000001500000001, Wisconsin
CES,"Construction, Seasonally adjusted",SMS55000002000000001, Wisconsin
CES,"Manufacturing, Seasonally adjusted",SMS55000003000000001, Wisconsin
CES,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS55000004000000001, Wisconsin
CES,"Information, Seasonally adjusted",SMS55000005000000001, Wisconsin
CES,"Financial Activities, Seasonally adjusted",SMS55000005500000001, Wisconsin
CES,"Professional and Business Services, Seasonally adjusted",SMS55000006000000001, Wisconsin
CES,"Education and Health Services, Seasonally adjusted",SMS55000006500000001, Wisconsin
CES,"Leisure and Hospitality, Seasonally adjusted",SMS55000007000000001, Wisconsin
CES,"Other Services, Seasonally adjusted",SMS55000008000000001, Wisconsin
CES,"Government, Seasonally adjusted",SMS55000009000000001, Wisconsin
CES,"Total Nonfarm, Not seasonally adjusted",SMU55000000000000001, Wisconsin
CES,"Mining and Logging, Not seasonally adjusted",SMU55000001000000001, Wisconsin
CES,"Mining, Logging, and Construction, Not seasonally adjusted",SMU55000001500000001, Wisconsin
CES,"Construction, Not seasonally adjusted",SMU55000002000000001, Wisconsin
CES,"Manufacturing, Not seasonally adjusted",SMU55000003000000001, Wisconsin
CES,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU55000004000000001, Wisconsin
CES,"Information, Not seasonally adjusted",SMU55000005000000001, Wisconsin
CES,"Financial Activities, Not seasonally adjusted",SMU55000005500000001, Wisconsin
CES,"Professional and Business Services, Not seasonally adjusted",SMU55000006000000001, Wisconsin
CES,"Education and Health Services, Not seasonally adjusted",SMU55000006500000001, Wisconsin
CES,"Leisure and Hospitality, Not seasonally adjusted",SMU55000007000000001, Wisconsin
CES,"Other Services, Not seasonally adjusted",SMU55000008000000001, Wisconsin
CES,"Government, Not seasonally adjusted",SMU55000009000000001, Wisconsin
,"Total Nonfarm, Seasonally adjusted",SMS56000000000000001, Wyoming
,"Mining and Logging, Seasonally adjusted",SMS56000001000000001, Wyoming
,"Mining, Logging, and Construction, Seasonally adjusted",SMS56000001500000001, Wyoming
,"Construction, Seasonally adjusted",SMS56000002000000001, Wyoming
,"Manufacturing, Seasonally adjusted",SMS56000003000000001, Wyoming
,"Trade, Transportation, and Utilities, Seasonally adjusted",SMS56000004000000001, Wyoming
,"Information, Seasonally adjusted",SMS56000005000000001, Wyoming
,"Financial Activities, Seasonally adjusted",SMS56000005500000001, Wyoming
,"Professional and Business Services, Seasonally adjusted",SMS56000006000000001, Wyoming
,"Education and Health Services, Seasonally adjusted",SMS56000006500000001, Wyoming
,"Leisure and Hospitality, Seasonally adjusted",SMS56000007000000001, Wyoming
,"Other Services, Seasonally adjusted",SMS56000008000000001, Wyoming
,"Government, Seasonally adjusted",SMS56000009000000001, Wyoming
,"Total Nonfarm, Not seasonally adjusted",SMU56000000000000001, Wyoming
,"Mining and Logging, Not seasonally adjusted",SMU56000001000000001, Wyoming
,"Mining, Logging, and Construction, Not seasonally adjusted",SMU56000001500000001, Wyoming
,"Construction, Not seasonally adjusted",SMU56000002000000001, Wyoming
,"Manufacturing, Not seasonally adjusted",SMU56000003000000001, Wyoming
,"Trade, Transportation, and Utilities, Not seasonally adjusted",SMU56000004000000001, Wyoming
,"Information, Not seasonally adjusted",SMU56000005000000001, Wyoming
,"Financial Activities, Not seasonally adjusted",SMU56000005500000001, Wyoming
,"Professional and Business Services, Not seasonally adjusted",SMU56000006000000001, Wyoming
,"Education and Health Services, Not seasonally adjusted",SMU56000006500000001, Wyoming
,"Leisure and Hospitality, Not seasonally adjusted",SMU56000007000000001, Wyoming
,"Other Services, Not seasonally adjusted",SMU56000008000000001, Wyoming
,"Government, Not seasonally adjusted",SMU56000009000000001, Wyoming
